,time,passenger_pos,destination_pos,distance,reward,wait_time
2703,2022/6/29 20:50,[2.18287129 2.96307154],[12.47749599  9.16144446],12.01661868,75.56232006,3
2704,2022/6/29 20:26,[27.76632978 11.27117416],[22.73574366 15.90742579],6.841171378,22.60292844,19
2705,2022/6/29 19:16,[21.12257006  7.80347949],[28.25714919 15.90265491],10.79346384,70.97548941,8
2706,2022/6/29 20:23,[24.93972214 10.9513708 ],[ 3.00634047 20.21134943],23.807991,119.7799663,11
2707,2022/6/29 19:27,[ 0.23278945 14.2587893 ],[ 5.78405708 18.82126513],7.185593786,23.46398446,12
2708,2022/6/29 23:25,[29.38259619 13.93208719],[24.5249477  15.23352561],5.028965191,18.07241298,17
2709,2022/6/29 18:02,[14.87520093 27.9127048 ],[26.69897606 23.57401396],12.59467731,77.73003991,2
2710,2022/6/29 20:13,[ 8.8876726  16.35025247],[ 6.716917   13.31750094],3.729579295,14.82394824,14
2711,2022/6/29 19:45,[14.52639197 24.94920121],[26.88085096 12.43860187],17.582598,96.43474251,20
2712,2022/6/29 20:58,[ 0.53113335 25.85321519],[ 5.22836036 18.65645892],8.594023646,26.98505911,4
2713,2022/6/29 21:16,[ 0.74912701 11.98519426],[29.57880906  3.02080803],30.19123693,143.7171385,7
2714,2022/6/29 18:56,[12.71079456  9.21449851],[27.1526437  26.08020324],22.20403123,113.7651171,13
2715,2022/6/29 20:11,[7.13096281 2.43563361],[18.81415182 10.09106136],13.96790892,82.87965843,20
2716,2022/6/29 23:15,[20.16253172  0.96359268],[ 4.00197706 20.59116698],25.42449999,125.841875,13
2717,2022/6/29 22:00,[ 6.37111966 25.72763027],[1.75772663 6.46445948],19.8079061,104.7796479,19
2718,2022/6/29 20:02,[29.95680745 12.99228308],[21.08896991  5.47989147],11.6221586,74.08309475,7
2719,2022/6/29 20:31,[18.29606205 21.78318205],[ 9.43429908 24.86691336],9.382976169,28.95744042,11
2720,2022/6/29 18:55,[18.10252735 11.67369029],[16.7292718  17.30282542],5.794220671,19.98555168,6
2721,2022/6/29 21:19,[ 4.96605878 12.0819711 ],[10.30291764 12.02708168],5.33714112,18.8428528,19
2722,2022/6/29 22:00,[22.83331765 14.47615222],[28.2094846  8.8102924],7.81057863,25.02644657,16
2723,2022/6/29 20:19,[12.47110735 23.60870431],[16.3807378  16.41084439],8.191117,25.9777925,13
2724,2022/6/29 19:23,[ 1.60020489 11.95798988],[ 8.12201197 29.98005368],19.16582248,102.3718343,5
2725,2022/6/29 22:16,[ 9.25065212 26.53489604],[20.28701205 10.22749228],19.69092832,104.3409812,14
2726,2022/6/29 18:57,[16.30603135 25.2160764 ],[26.50104894  4.81181625],22.80947645,116.0355367,18
2727,2022/6/29 23:13,[10.18719424 10.05669541],[ 1.26134388 17.9471328 ],11.91342968,75.1753613,18
2728,2022/6/29 21:02,[25.64460159 11.44723163],[22.20107835 18.83101241],8.147273827,25.86818457,17
2729,2022/6/29 20:32,[11.26946206  4.23179398],[21.27971558 25.63695507],23.63019459,119.1132297,5
2730,2022/6/29 22:39,[20.57563477  0.53635452],[6.48698683 2.08439955],14.17344151,83.65040566,12
2731,2022/6/29 20:58,[17.11158299 22.69433037],[ 3.31737561 25.15013462],14.01110744,83.04165289,18
2732,2022/6/29 18:44,[16.66526935 20.69907036],[29.14205546  2.51042965],22.05667343,113.2125254,1
2733,2022/6/29 22:10,[27.03672069  3.78308088],[11.7887642  25.54316089],26.57068421,130.1400658,19
2734,2022/6/29 23:49,[27.1876271  15.19115021],[17.82313915 21.24442004],11.15059237,72.3147214,11
2735,2022/6/29 22:40,[24.98276005  3.64533509],[24.30207925 14.43828452],10.81439244,71.05397163,14
2736,2022/6/29 23:36,[13.51870275 12.71699256],[15.27634756 28.3515166 ],15.7330117,89.49879389,18
2737,2022/6/29 22:36,[16.44611318 28.59532615],[ 5.40870392 21.72407936],13.00147821,79.25554329,20
2738,2022/6/29 19:38,[24.36718616 20.37386494],[18.20766841 16.94438343],7.049893782,23.12473446,20
2739,2022/6/29 23:36,[25.82791448 24.64939791],[ 3.66866164 25.45762971],22.17398758,113.6524534,13
2740,2022/6/29 19:16,[12.42205858  7.6109049 ],[26.09305704 12.96074399],14.68049649,85.55186183,7
2741,2022/6/29 22:07,[24.25094071  7.90210836],[ 0.11787964 14.86377579],25.11711468,124.68918,7
2742,2022/6/29 23:08,[ 3.0068477  22.63127867],[ 8.28225408 13.3093694 ],10.71111128,70.66666731,13
2743,2022/6/29 18:42,[2.61100695 8.59977745],[23.4447073   4.54763736],21.22411151,110.0904182,18
2744,2022/6/29 22:28,[19.41478683 27.52277558],[20.39510279 24.33065068],3.33926351,13.84815878,18
2745,2022/6/29 23:01,[3.26914888 7.52195478],[26.83616557 21.45316841],27.37668696,133.1625761,12
2746,2022/6/29 19:19,[19.18661479 19.91300208],[12.42601663  1.33669895],19.76827574,104.631034,11
2747,2022/6/29 22:10,[23.53324626 20.36139709],[14.18413392 26.99278846],11.46216616,73.4831231,9
2748,2022/6/29 20:00,[10.08478995  8.82965233],[26.18388975 23.90962964],22.05871098,113.2201662,14
2749,2022/6/29 18:03,[15.44939432  3.92204218],[ 6.45214414 19.68683971],18.1515661,98.56837287,11
2750,2022/6/29 20:50,[11.55123714 25.09419575],[28.49865028 24.16910776],16.9726427,94.14741011,1
2751,2022/6/29 19:25,[11.32636269 23.66059288],[10.5432502   5.01300263],18.66402655,100.4900996,3
2752,2022/6/29 18:43,[ 1.00179615 11.57150138],[27.10677911  7.16959763],26.47351303,129.7756739,4
2753,2022/6/29 18:57,[ 6.19539495 29.09462356],[ 0.75012339 23.57346451],7.754623111,24.88655778,13
2754,2022/6/29 19:58,[9.64109867 1.12463871],[27.53407621  4.18926991],18.15352884,98.57573316,6
2755,2022/6/29 18:24,[16.55337851  8.22162622],[1.95578407 1.49767457],16.0717544,90.76907899,5
2756,2022/6/29 22:09,[3.46670097 2.14101042],[22.81674347 14.56698607],22.99628265,116.7360599,15
2757,2022/6/29 21:31,[10.28676274 12.5510673 ],[27.86840207 27.32255438],22.96325046,116.6121892,9
2758,2022/6/29 19:32,[21.4702944  26.54047132],[ 9.58944083 11.43327978],19.21931107,102.5724165,1
2759,2022/6/29 19:00,[18.41136546 18.70877842],[14.45099514 12.01973545],7.77353387,24.93383468,14
2760,2022/6/29 23:32,[29.58540935 24.63370878],[13.04940594 21.81877432],16.7738864,93.40207399,12
2761,2022/6/29 23:53,[8.0868508  3.00507979],[10.57293077 12.089184  ],9.418149661,29.04537415,5
2762,2022/6/29 19:14,[ 0.49611374 24.44376005],[10.77580207 17.41254497],12.45431563,77.2036836,8
2763,2022/6/29 22:23,[2.21889562 5.24990486],[26.69081176 18.26062584],27.71558298,134.4334362,6
2764,2022/6/29 19:16,[28.50852151 29.96250103],[11.15580346  8.96409192],27.24059487,132.6522307,13
2765,2022/6/29 18:58,[25.75068165 29.95834281],[18.88923703 23.85422168],9.183665783,28.45916446,7
2766,2022/6/29 21:00,[23.45237576 10.66019125],[17.22811141 24.99170824],15.62478307,89.09293652,9
2767,2022/6/29 23:37,[20.64341629  0.63491442],[10.10117007  4.3342709 ],11.17247483,72.3967806,9
2768,2022/6/29 22:22,[ 6.98916636 27.16468432],[1.10679867 6.59402136],21.3951963,110.7319861,20
2769,2022/6/29 23:27,[ 9.28708057 18.50652216],[16.0230507   6.54808449],13.72506923,81.9690096,5
2770,2022/6/29 19:58,[4.92723202 7.10394104],[15.0758888   8.13533357],10.20093158,68.75349342,10
2771,2022/6/29 18:29,[28.42807505 13.91595664],[ 1.7638805  21.87799218],27.82756333,134.8533625,13
2772,2022/6/29 23:24,[ 9.86535865 19.60466796],[ 8.38783112 17.12231225],2.888802083,13,10
2773,2022/6/29 20:05,[23.16457514 27.84026225],[ 7.83381433 10.04570853],23.48783449,118.5793794,20
2774,2022/6/29 23:24,[13.92799261 27.81524513],[27.0416057  2.6963484],28.33594575,136.7597965,10
2775,2022/6/29 21:21,[ 3.95789477 14.86527532],[ 3.19857818 10.3674262 ],4.561491903,16.90372976,9
2776,2022/6/29 19:15,[ 4.45156135 19.08121065],[28.48486295 29.90201311],26.35696022,129.3386008,11
2777,2022/6/29 20:50,[11.25723397 17.97037911],[25.68802961  3.52386218],20.41934656,107.0725496,10
2778,2022/6/29 23:42,[20.68693233 12.26530985],[ 6.18438481 12.08260856],14.5036983,84.88886863,15
2779,2022/6/29 23:16,[ 2.27880861 20.86221446],[7.58228006 9.34216935],12.68220204,78.05825767,17
2780,2022/6/29 19:36,[ 3.63243895 25.93977342],[14.80332838 17.16440633],14.2054862,83.77057324,17
2781,2022/6/29 18:52,[17.08298049 12.31479344],[ 5.77589746 22.35398245],15.12069584,87.20260941,8
2782,2022/6/29 22:17,[3.81168796 3.11621371],[21.30435113  6.26511061],17.77382391,97.15183966,13
2783,2022/6/29 20:18,[ 9.20318254 14.25682401],[13.4805395  21.25737375],8.203869774,26.00967443,7
2784,2022/6/29 19:45,[18.7029538  19.33188487],[21.42162992  8.77838182],10.89805608,71.36771031,16
2785,2022/6/29 21:39,[ 9.66999935 13.13993244],[ 9.22386519 29.54813607],16.41426764,92.05350365,15
2786,2022/6/29 19:59,[24.42155779  4.93964065],[0.16782468 1.28349805],24.52775874,122.4790953,20
2787,2022/6/29 18:53,[7.32190353 3.42873858],[16.00014345 25.73985668],23.93946197,120.2729824,17
2788,2022/6/29 18:47,[22.10250663  6.46827189],[11.97897768 15.23682629],13.39303492,80.72388097,5
2789,2022/6/29 20:38,[24.30617549 25.17364809],[27.29154936 15.27735752],10.33678017,69.26292565,17
2790,2022/6/29 18:31,[20.82824239  3.35401114],[16.9586688   7.46075428],5.642600383,19.60650096,19
2791,2022/6/29 18:34,[12.95150655 19.02151525],[7.70957814 1.56555173],18.2260384,98.847644,13
2792,2022/6/29 18:51,[0.30701569 0.66478607],[0.25049213 3.3106517 ],2.646469317,13,5
2793,2022/6/29 21:08,[7.18466144 6.63664543],[29.60389783  9.18018316],22.5630615,115.1114806,1
2794,2022/6/29 18:33,[ 3.8226235  16.36687633],[25.73872366 20.3418113 ],22.27365157,114.0261934,9
2795,2022/6/29 23:27,[ 8.88246267 16.84848479],[21.44567923 21.84313477],13.51965009,81.19868783,6
2796,2022/6/29 23:29,[19.99615366 26.12431274],[26.10316375 17.36809678],10.67552763,70.53322862,6
2797,2022/6/29 18:32,[12.89569107 19.24710887],[24.54636004  0.16956315],22.35376564,114.3266211,4
2798,2022/6/29 19:57,[29.75991027  5.48681317],[14.10746957 26.16089205],25.93099376,127.7412266,15
2799,2022/6/29 22:28,[ 6.75121197 14.30385672],[ 3.97746541 11.85228976],3.701871223,14.75467806,3
2800,2022/6/29 21:16,[ 5.31406364 10.90883246],[11.2039265  29.79512369],19.78338901,104.6877088,8
2801,2022/6/29 22:27,[29.84439088  3.44358836],[21.77906338  1.55236439],8.28409535,26.21023838,17
2802,2022/6/29 22:38,[0.90576046 3.16001683],[28.96456971 28.22590644],37.62440164,171.5915061,18
2803,2022/6/29 20:52,[5.81783461 4.85017007],[ 7.2160526  15.46640982],10.70792044,70.65470164,15
2804,2022/6/29 23:25,[17.09113896  6.64780291],[22.69868364  9.28659508],6.197401187,20.99350297,16
2805,2022/6/29 19:22,[27.66393977 19.70168119],[13.09053583 23.69736005],15.11123926,87.16714721,6
2806,2022/6/29 20:06,[24.53743878  8.71444817],[10.19143632 28.07865461],24.09938335,120.8726876,11
2807,2022/6/29 23:14,[4.94223115 1.26451251],[13.62165968 24.03629701],24.36978968,121.8867113,10
2808,2022/6/29 19:37,[23.15004319 27.58591887],[15.99601993  3.00194015],25.60375087,126.5140658,3
2809,2022/6/29 20:32,[17.66066923 23.35186843],[2.79984361 5.17972203],23.4749024,118.530884,14
2810,2022/6/29 23:10,[ 0.36871983 17.80957738],[26.60203176 20.11989948],26.33484845,129.2556817,17
2811,2022/6/29 21:23,[29.46120263  1.89100957],[27.09003255 24.42204862],22.65546663,115.4579998,10
2812,2022/6/29 22:49,[ 9.42724561 29.20579656],[ 8.63813245 26.67914171],2.647014219,13,2
2813,2022/6/29 21:37,[26.42245731 22.7297285 ],[16.90411421  3.60008249],21.36684843,110.6256816,17
2814,2022/6/29 19:23,[15.95915203 10.70388767],[23.76651099 22.74387619],14.34977971,84.3116739,18
2815,2022/6/29 19:10,[27.31837522  0.44490487],[24.2730965  28.15386159],27.87579604,135.0342352,13
2816,2022/6/29 23:14,[23.67901347  3.9058338 ],[2.43837315 0.62535719],21.49247143,111.0967679,1
2817,2022/6/29 21:11,[18.86235677 18.89017956],[29.60741143 11.94129522],12.79621792,78.48581718,19
2818,2022/6/29 20:39,[ 9.95718855 18.73274782],[24.76826018 28.10321849],17.52636766,96.22387873,19
2819,2022/6/29 19:30,[24.09372499 12.80021942],[19.04742706 25.6889798 ],13.84143298,82.40537368,17
2820,2022/6/29 21:24,[14.71829065  6.50059931],[5.09170319e+00 4.73233734e-03],11.61324562,74.04967107,6
2821,2022/6/29 20:20,[21.54713985  3.33291627],[7.31517299 8.93628995],15.29531553,87.85743325,20
2822,2022/6/29 20:31,[16.8113958  11.93871832],[20.24021976  1.66915978],10.82684933,71.10068497,11
2823,2022/6/29 19:19,[ 3.71817583 14.97634511],[10.10894364  8.87440088],8.836041901,27.59010475,2
2824,2022/6/29 23:53,[ 2.01084237 26.87157524],[20.75455758  3.6485447 ],29.84352538,142.4132202,17
2825,2022/6/29 20:17,[ 1.95137873 29.246176  ],[20.43517651 12.52368213],24.92574135,123.97153,16
2826,2022/6/29 20:15,[21.05193122 22.68995359],[23.39886607 14.33631917],8.677056603,27.19264151,6
2827,2022/6/29 19:59,[12.89648274  0.33084253],[27.79671345 18.09923635],23.18906411,117.4589904,12
2828,2022/6/29 18:47,[ 6.09461812 27.58810258],[27.44795705 29.67552493],21.45512563,110.9567211,16
2829,2022/6/29 19:28,[26.22169689 29.93353163],[ 7.34058564 25.26748756],19.44912156,103.4342058,18
2830,2022/6/29 19:15,[24.69084926  6.92821078],[ 2.95312647 29.38261541],31.25266196,147.6974824,4
2831,2022/6/29 22:00,[ 8.88073655 26.12675371],[0.12381464 0.63074422],26.95793355,131.5922508,17
2832,2022/6/29 19:37,[13.97613926  7.16144052],[20.6952385  16.96692977],11.88671166,75.07516872,10
2833,2022/6/29 18:07,[2.32457392 4.87884889],[11.6414781   5.56812192],9.342365909,28.85591477,13
2834,2022/6/29 20:14,[23.76667042 12.48210707],[ 2.80295601 14.53028707],21.0635316,109.4882435,4
2835,2022/6/29 22:47,[2.72514543 3.86811916],[ 7.18829496 25.78583116],22.36751669,114.3781876,2
2836,2022/6/29 21:13,[27.73837597 24.78773188],[10.02231652  8.17339323],24.28775434,121.5790788,17
2837,2022/6/29 18:39,[16.47467072 21.65559482],[29.80118364  3.94712136],22.16271596,113.6101849,1
2838,2022/6/29 21:09,[ 1.47875997 20.83067667],[24.96677351 25.3904634 ],23.92652158,120.2244559,16
2839,2022/6/29 23:05,[20.35390647 28.62047412],[15.33014291 27.41444395],5.166498732,18.41624683,16
2840,2022/6/29 19:19,[29.03436411 25.41472371],[9.2927569  5.88646954],27.7683951,134.6314816,6
2841,2022/6/29 22:59,[16.44360195 13.59044251],[26.33275027  3.00095013],14.48905115,84.83394182,9
2842,2022/6/29 22:04,[ 7.73220184 22.55396834],[2.84959935 9.62293242],13.82213793,82.33301723,7
2843,2022/6/29 19:28,[11.61466182 18.6778139 ],[ 4.74397937 25.81813471],9.909109882,30.2727747,1
2844,2022/6/29 18:15,[13.42626706 27.51065136],[14.03609741  8.25120777],19.26909599,102.75911,15
2845,2022/6/29 18:38,[4.25486486 0.11235284],[15.96472455  3.21470091],12.11385065,75.92693992,4
2846,2022/6/29 23:24,[11.75183291 17.67815284],[8.27057691 5.25672877],12.90003563,78.8751336,2
2847,2022/6/29 23:48,[23.24164868 28.40373517],[3.01321254 4.66770973],31.1863517,147.4488189,10
2848,2022/6/29 22:03,[28.80037972  1.13352665],[29.3289701   0.13933449],1.125977728,13,4
2849,2022/6/29 21:19,[26.21005967  9.21975543],[28.15766575  9.50835866],1.968873092,13,5
2850,2022/6/29 22:32,[19.62918965  2.40097709],[ 7.26989434 23.21038039],24.20296358,121.2611134,8
2851,2022/6/29 21:04,[15.86057561 27.83907185],[12.86254225 26.09437097],3.468744036,14.17186009,3
2852,2022/6/29 20:41,[13.46866312 29.37744836],[28.79503144  9.87410117],24.80480029,123.5180011,18
2853,2022/6/29 23:35,[26.57771011 25.42834123],[ 6.32041192 18.72871202],21.33642804,110.5116052,19
2854,2022/6/29 21:18,[ 2.18046947 25.10132162],[5.23637651 2.12444104],23.17920639,117.422024,15
2855,2022/6/29 18:48,[12.00657287 17.30766416],[25.64750876 29.22727577],18.11497372,98.43115145,6
2856,2022/6/29 21:43,[13.18477538  1.81340769],[22.47346737 16.95519769],17.76382851,97.11435691,10
2857,2022/6/29 19:49,[13.43674035  9.27806636],[15.07195584 10.16038813],1.858069268,13,6
2858,2022/6/29 21:23,[22.71035603 16.31681089],[26.30543322 16.30631744],3.595092507,14.48773127,2
2859,2022/6/29 19:48,[ 7.1478724  25.53275647],[16.71657135  6.20523114],21.56648406,111.3743152,20
2860,2022/6/29 21:19,[18.7052343  10.73150295],[25.33216837 13.59899216],7.220716692,23.55179173,15
2861,2022/6/29 21:51,[21.79324074  2.86608623],[11.88073039 29.49724309],28.41612883,137.0604831,16
2862,2022/6/29 18:48,[24.25380868  4.79822407],[8.33292148 9.89447427],16.71665084,93.18744065,18
2863,2022/6/29 22:06,[19.51096681 22.70984278],[22.48579826 15.29622169],7.988203797,25.47050949,14
2864,2022/6/29 21:17,[24.32461614 13.11234248],[ 3.71641696 16.93325525],20.95941907,109.0978215,20
2865,2022/6/29 23:20,[28.56904154 23.78980954],[17.36101943 19.40416981],12.03551392,75.63317721,15
2866,2022/6/29 22:02,[27.91686081 12.85028383],[ 9.94182417 29.31724695],24.37750637,121.9156489,20
2867,2022/6/29 23:56,[25.90329401  9.69130754],[13.91341792 12.45234387],12.30367629,76.63878607,7
2868,2022/6/29 20:34,[ 4.47287036 28.73457971],[12.12937294 26.25987248],8.046502818,25.61625705,4
2869,2022/6/29 22:34,[ 5.68068683 16.43612432],[ 0.71884155 22.92661452],8.169845258,25.92461314,12
2870,2022/6/29 19:35,[17.42741695 18.7676875 ],[1.55162648 6.33114991],20.16700747,106.126278,10
2871,2022/6/29 22:40,[2.22992617 8.66742947],[18.82317023 16.98557953],18.56144846,100.1054317,13
2872,2022/6/29 23:34,[18.36449465 16.47753814],[8.19086387 7.33522492],13.67788925,81.79208467,5
2873,2022/6/29 18:45,[ 4.11179051 25.47212625],[18.49438076  5.59533038],24.53458613,122.504698,2
2874,2022/6/29 23:00,[ 5.31628139 26.19106805],[22.28192591 19.7819724 ],18.13586505,98.50949392,20
2875,2022/6/29 19:31,[12.20592323  7.85926693],[29.38352289 23.91718725],23.51439422,118.6789783,18
2876,2022/6/29 23:12,[ 9.05337669 25.42694389],[22.76795846  8.9124165 ],21.4667037,111.0001389,19
2877,2022/6/29 22:21,[12.79658563  5.57860336],[ 3.33157333 21.68286099],18.67976369,100.5491138,4
2878,2022/6/29 19:53,[ 8.02535572 24.60178097],[29.86826135  2.29859442],31.21769781,147.5663668,9
2879,2022/6/29 23:19,[14.19105375 24.06187678],[23.6685269  22.79991475],9.561121553,29.40280388,11
2880,2022/6/29 18:28,[10.46984806 13.61559767],[17.84905072 29.21821751],17.25961696,95.22356361,19
2881,2022/6/29 20:24,[ 9.82641813 27.69431663],[ 8.08070755 29.67223396],2.63811721,13,8
2882,2022/6/29 21:16,[20.1079106  13.90534441],[18.40171284  8.17593507],5.978063414,20.44515854,13
2883,2022/6/29 22:02,[8.22521573 3.40663632],[ 3.42150893 10.43015224],8.509134795,26.77283699,1
2884,2022/6/29 18:47,[22.88566434 18.23913503],[ 3.07753681 25.56709575],21.12015446,109.7005792,2
2885,2022/6/29 21:47,[18.04102881 28.8256673 ],[20.10556402  5.25524591],23.66066504,119.2274939,6
2886,2022/6/29 20:50,[14.21350087 19.45492793],[0.84794103 0.44730792],23.2363467,117.6363001,10
2887,2022/6/29 21:24,[3.88209002 7.54993305],[12.88647371 14.62321421],11.45033764,73.43876614,16
2888,2022/6/29 22:25,[ 4.14082827 20.20174737],[17.88414185  8.83392297],17.83552915,97.38323431,11
2889,2022/6/29 19:53,[0.4097965  2.32943746],[11.75084327  4.61923053],11.56989602,73.88711009,11
2890,2022/6/29 22:22,[11.30458818 18.84547814],[16.41712284  6.93527649],12.96113088,79.1042408,1
2891,2022/6/29 20:48,[10.31467474 18.42093595],[25.82565084 22.59640316],16.06315368,90.73682629,8
2892,2022/6/29 21:21,[16.60200081 10.86878995],[10.95153833 26.38251931],16.5107094,92.41516024,7
2893,2022/6/29 21:47,[ 1.17730728 29.63947933],[19.93126233 20.43413097],20.89136827,108.842631,3
2894,2022/6/29 22:28,[ 1.13993512 18.16587825],[14.5433418   3.17336721],20.11036295,105.9138611,12
2895,2022/6/29 18:17,[ 8.33766032 26.70943369],[16.49965248 12.40249726],16.47138567,92.26769627,7
2896,2022/6/29 23:24,[ 2.18046468 21.42364582],[21.0855247  18.42130821],19.1419781,102.2824179,7
2897,2022/6/29 23:04,[15.30787939 13.01353207],[17.79813279  7.00186355],6.507036218,21.76759054,17
2898,2022/6/29 19:11,[28.23777193 17.66383588],[ 9.33577333 13.49039553],19.35725071,103.0896902,6
2899,2022/6/29 18:56,[24.17054367  4.84848182],[ 8.78506867 20.38524068],21.86558292,112.495936,12
2900,2022/6/29 22:07,[ 9.46467619 23.77505046],[ 3.91360462 22.88058511],5.62267409,19.55668523,2
2901,2022/6/29 19:17,[2.05055145 0.37777838],[26.94670556 17.44017651],30.18184752,143.6819282,18
2902,2022/6/29 23:24,[10.55480691  6.97783911],[18.5065735  15.27006551],11.48876018,73.58285067,19
2903,2022/6/29 20:43,[29.74793327 29.4964796 ],[19.05073698 13.28611518],19.4217899,103.3317121,10
2904,2022/6/29 22:54,[14.73422907 20.47437199],[3.04723633 9.85056221],15.79402208,89.72758281,12
2905,2022/6/29 22:06,[2.25816723 2.20082279],[ 5.87517726 14.55759764],12.87527267,78.78227251,2
