订单id,是否被司机接单,接单司机id,下单时间,乘客位置,目的地位置,订单距离,订单收益,乘客最长等待接单时间,接单时刻,乘客实际等待时间
737,1,71,2022-06-29 23:08:00,[9.07258534 16.90225093],[24.11414671 4.11445464],19.74275317,104.5353244,0:05:00,2022-06-29 23:08:23,0:44:10
818,0,-1,2022-06-29 23:08:00,[4.70438116 24.81906449],[1.2574565 12.57548628],12.71953211,78.19824541,0:05:00,0:00:00,0:00:00
1223,0,-1,2022-06-29 23:08:00,[17.04805849 8.23997609],[14.23304742 10.01329791],3.327004292,13.81751073,0:05:00,0:00:00,0:00:00
214,0,-1,2022-06-29 23:08:00,[20.68580253 20.29540157],[6.47025457 19.76656411],14.22538129,83.84517984,0:06:00,0:00:00,0:00:00
532,0,-1,2022-06-29 23:08:00,[7.39810905 14.52231209],[22.4233322 14.21429485],15.02838,86.85642498,0:08:00,0:00:00,0:00:00
2111,0,-1,2022-06-29 23:08:00,[13.68381627 0.90060677],[11.91682589 17.13960046],16.3348453,91.75566989,0:08:00,0:00:00,0:00:00
2686,1,228,2022-06-29 23:08:00,[10.89386131 28.54810687],[28.38926698 4.34695978],29.86276511,142.4853692,0:11:00,2022-06-29 23:08:00,0:27:25
2742,0,-1,2022-06-29 23:08:00,[3.0068477 22.63127867],[8.28225408 13.3093694],10.71111128,70.66666731,0:13:00,0:00:00,0:00:00
2574,0,-1,2022-06-29 23:08:00,[1.98506165 6.47814612],[3.83561454 9.37217693],3.43510703,14.08776758,0:15:00,0:00:00,0:00:00
689,0,-1,2022-06-29 23:09:00,[20.88468435 11.48396293],[24.6549284 19.78532306],9.117418499,28.29354625,0:06:00,0:00:00,0:00:00
1412,0,-1,2022-06-29 23:09:00,[21.60334001 2.58407315],[13.91429474 5.21932199],8.128096551,25.82024138,0:06:00,0:00:00,0:00:00
1458,0,-1,2022-06-29 23:09:00,[26.44906048 15.45576678],[23.23957859 16.86434261],3.504976436,14.26244109,0:07:00,0:00:00,0:00:00
2395,0,-1,2022-06-29 23:09:00,[20.37949996 14.11502157],[11.63695587 11.27879729],9.191095983,28.47773996,0:08:00,0:00:00,0:00:00
959,1,52,2022-06-29 23:09:00,[10.49813561 23.47277437],[29.7754386 7.22011544],25.21434776,125.0538041,0:12:00,2022-06-29 23:09:28,0:24:37
2040,0,-1,2022-06-29 23:09:00,[0.58831597 20.14104027],[15.69474449 26.95916785],16.57380603,92.65177262,0:19:00,0:00:00,0:00:00
1484,0,-1,2022-06-29 23:10:00,[20.07946249 26.6481659],[13.79825854 18.20919349],10.51997046,69.94988921,0:02:00,0:00:00,0:00:00
2228,1,158,2022-06-29 23:10:00,[2.27614924 20.9464636],[18.71316572 5.67051848],22.43947438,114.6480289,0:04:00,2022-06-29 23:10:41,0:31:16
590,1,119,2022-06-29 23:10:00,[5.85721809 10.36025857],[10.06831363 29.35576405],19.45668405,103.4625652,0:08:00,2022-06-29 23:10:51,0:09:01
152,0,-1,2022-06-29 23:10:00,[8.20879999 29.913735],[12.78543907 13.54161073],16.99976701,94.2491263,0:14:00,0:00:00,0:00:00
2810,1,25,2022-06-29 23:10:00,[0.36871983 17.80957738],[26.60203176 20.11989948],26.33484845,129.2556817,0:17:00,2022-06-29 23:10:03,0:48:04
114,0,-1,2022-06-29 23:11:00,[23.01564867 12.05792741],[14.39626861 18.8251639],10.9585219,71.59445713,0:06:00,0:00:00,0:00:00
786,0,-1,2022-06-29 23:11:00,[0.20633887 6.37341832],[19.90570782 12.33592467],20.58194886,107.6823082,0:07:00,0:00:00,0:00:00
140,1,241,2022-06-29 23:11:00,[24.77450252 3.86609602],[10.05356563 22.30524769],23.59466671,118.9800002,0:11:00,2022-06-29 23:12:46,1:08:13
1748,1,107,2022-06-29 23:11:00,[21.7473824 26.84285961],[3.52671747 29.70667604],18.44435076,99.66631534,0:13:00,2022-06-29 23:23:33,1:24:02
1322,0,-1,2022-06-29 23:11:00,[24.024543 13.53390209],[21.56097798 17.58706496],4.743129962,17.35782491,0:15:00,0:00:00,0:00:00
839,1,108,2022-06-29 23:11:00,[27.79391394 12.58882148],[1.51867417 1.18175501],28.64453509,137.9170066,0:18:00,2022-06-29 23:11:46,0:50:47
1249,0,-1,2022-06-29 23:11:00,[10.65851923 20.4753519],[19.86696475 21.45966932],9.260904368,28.65226092,0:20:00,0:00:00,0:00:00
1637,1,34,2022-06-29 23:11:00,[13.2911993 18.53439584],[23.09920855 3.11878128],18.27124018,99.01715067,0:20:00,2022-06-29 23:23:38,0:57:28
1828,0,-1,2022-06-29 23:12:00,[16.12481261 1.47898987],[0.07042422 7.34399619],17.09215276,94.59557283,0:04:00,0:00:00,0:00:00
2934,0,-1,2022-06-29 23:12:00,[5.6504062 15.01484685],[23.79689035 4.50460933],20.97045493,109.139206,0:04:00,0:00:00,0:00:00
1202,0,-1,2022-06-29 23:12:00,[9.62991137 15.7828204],[20.63307619 8.20423546],13.36056083,80.60210312,0:09:00,0:00:00,0:00:00
1061,1,264,2022-06-29 23:12:00,[5.37284818 11.7665338],[28.43339094 4.23597191],24.25897761,121.471166,0:12:00,2022-06-29 23:12:43,0:27:52
721,0,-1,2022-06-29 23:12:00,[17.49572413 17.78520542],[10.64773983 1.55968056],17.61143225,96.54287093,0:14:00,0:00:00,0:00:00
635,0,-1,2022-06-29 23:12:00,[11.13338815 27.62299825],[17.53346729 16.1499583],13.13741447,79.76530424,0:15:00,0:00:00,0:00:00
545,1,159,2022-06-29 23:12:00,[1.49937086 25.30948992],[29.43577587 23.79428622],27.97746535,135.4154951,0:17:00,2022-06-29 23:12:41,1:08:40
1614,1,135,2022-06-29 23:12:00,[24.07968732 7.40896237],[26.98837468 27.32472661],20.12704964,105.9764362,0:17:00,2022-06-29 23:20:16,0:45:38
2876,1,112,2022-06-29 23:12:00,[9.05337669 25.42694389],[22.76795846 8.9124165],21.4667037,111.0001389,0:19:00,2022-06-29 23:13:08,0:20:50
1627,0,-1,2022-06-29 23:13:00,[26.44457459 12.47740963],[21.61000107 27.54855106],15.82758368,89.8534388,0:04:00,0:00:00,0:00:00
2410,0,-1,2022-06-29 23:13:00,[16.38296424 6.4202134],[14.26579565 9.54525629],3.774691498,14.93672875,0:10:00,0:00:00,0:00:00
2927,0,-1,2022-06-29 23:13:00,[5.1718843 21.58991777],[18.43443025 20.39025393],13.31669322,80.43759957,0:10:00,0:00:00,0:00:00
2954,1,188,2022-06-29 23:13:00,[3.36634618 17.1938377],[23.42923202 11.00001534],20.99720991,109.2395371,0:11:00,2022-06-29 23:13:09,1:21:29
2963,1,286,2022-06-29 23:13:00,[0.46245498 24.50581442],[9.01580272 4.49020394],21.76658954,112.1247108,0:14:00,2022-06-29 23:13:08,1:20:09
1131,0,-1,2022-06-29 23:13:00,[27.38402401 18.31089023],[16.39221223 7.49232538],15.42275176,88.33531911,0:15:00,0:00:00,0:00:00
1947,0,-1,2022-06-29 23:13:00,[17.85139035 2.70587101],[18.18045007 2.6889532],0.329494334,13.0,0:17:00,0:00:00,0:00:00
2727,0,-1,2022-06-29 23:13:00,[10.18719424 10.05669541],[1.26134388 17.9471328],11.91342968,75.1753613,0:18:00,0:00:00,0:00:00
2205,0,-1,2022-06-29 23:14:00,[27.73063039 16.47249668],[17.48995439 12.04959377],11.15497714,72.33116426,0:01:00,0:00:00,0:00:00
2816,0,-1,2022-06-29 23:14:00,[23.67901347 3.9058338],[2.43837315 0.62535719],21.49247143,111.0967679,0:01:00,0:00:00,0:00:00
2939,0,-1,2022-06-29 23:14:00,[24.33468785 23.20909935],[4.35875136 13.91489195],22.03225657,113.1209621,0:03:00,0:00:00,0:00:00
860,0,-1,2022-06-29 23:14:00,[25.98304636 8.68318565],[14.03043637 18.58169908],15.5191963,88.69698611,0:04:00,0:00:00,0:00:00
403,1,19,2022-06-29 23:14:00,[0.54019667 28.88431071],[21.80012976 9.14253286],29.01245505,139.2967064,0:05:00,2022-06-29 23:14:30,1:28:43
1495,1,291,2022-06-29 23:14:00,[26.45126909 28.25716762],[22.18689744 2.59859283],26.01052337,128.0394626,0:05:00,2022-06-29 23:14:42,0:56:51
2442,0,-1,2022-06-29 23:14:00,[18.04645519 18.18950842],[10.95075912 27.13421782],11.41738713,73.31520174,0:05:00,0:00:00,0:00:00
1311,1,96,2022-06-29 23:14:00,[26.20602793 7.09424737],[6.34520248 22.08106201],24.88085611,123.8032104,0:08:00,2022-06-29 23:14:54,0:59:56
2427,0,-1,2022-06-29 23:14:00,[27.24775664 9.28444738],[29.29239667 8.43780061],2.21299878,13.0,0:09:00,0:00:00,0:00:00
2807,1,276,2022-06-29 23:14:00,[4.94223115 1.26451251],[13.62165968 24.03629701],24.36978968,121.8867113,0:10:00,2022-06-29 23:14:56,1:14:57
638,0,-1,2022-06-29 23:14:00,[21.16382491 12.82804001],[13.27636544 19.47966974],10.31776113,69.19160425,0:14:00,0:00:00,0:00:00
2452,1,221,2022-06-29 23:14:00,[18.30535729 4.61922389],[23.81152277 23.55608604],19.72112082,104.4542031,0:14:00,2022-06-29 23:20:17,1:01:38
143,0,-1,2022-06-29 23:14:00,[18.95440581 7.79410743],[19.02017109 16.19956139],8.405711233,26.51427808,0:18:00,0:00:00,0:00:00
1819,0,-1,2022-06-29 23:15:00,[19.61333769 11.61150036],[19.4166685 1.34305166],10.2703319,69.01374464,0:02:00,0:00:00,0:00:00
2188,1,117,2022-06-29 23:15:00,[26.29262831 6.04965634],[2.34726296 23.6435682],29.71407505,141.9277815,0:02:00,2022-06-29 23:15:16,1:04:04
422,0,-1,2022-06-29 23:15:00,[14.46123174 5.88293138],[18.32340213 8.42049647],4.621211601,17.053029,0:04:00,0:00:00,0:00:00
1378,1,282,2022-06-29 23:15:00,[27.69858063 16.34474027],[8.09227398 21.07196163],20.16814028,106.1305261,0:05:00,2022-06-29 23:19:47,1:05:36
2262,0,-1,2022-06-29 23:15:00,[17.69503183 6.01849113],[8.61991 4.8568683],9.149164112,28.37291028,0:12:00,0:00:00,0:00:00
2716,1,94,2022-06-29 23:15:00,[20.16253172 0.96359268],[4.00197706 20.59116698],25.42449999,125.841875,0:13:00,2022-06-29 23:16:18,1:39:16
565,0,-1,2022-06-29 23:15:00,[26.00311064 8.47436232],[28.51377512 17.44866879],9.318884738,28.79721185,0:20:00,0:00:00,0:00:00
1342,0,-1,2022-06-29 23:16:00,[28.09479994 24.76604525],[23.73932143 6.02734019],19.23822394,102.6433398,0:03:00,0:00:00,0:00:00
836,1,252,2022-06-29 23:16:00,[3.00736691 0.49777442],[19.85156048 18.07348326],24.34404235,121.7901588,0:04:00,2022-06-29 23:16:52,0:27:24
1721,0,-1,2022-06-29 23:16:00,[12.10940083 20.35980281],[12.62689586 28.84252734],8.498494949,26.74623737,0:05:00,0:00:00,0:00:00
1436,1,287,2022-06-29 23:16:00,[12.53125701 2.19255273],[8.20999155 29.4001639],27.54863772,133.8073915,0:14:00,2022-06-29 23:16:01,1:23:04
1454,0,-1,2022-06-29 23:16:00,[11.56657504 27.46248604],[22.85803127 15.15346667],16.70356075,93.1383528,0:15:00,0:00:00,0:00:00
1506,0,-1,2022-06-29 23:16:00,[24.55081924 5.15034585],[24.23494355 20.78635283],15.63919728,89.14698982,0:15:00,0:00:00,0:00:00
2034,0,-1,2022-06-29 23:16:00,[11.73276732 2.39947448],[2.69477258 17.72261164],17.78999386,97.21247696,0:16:00,0:00:00,0:00:00
2779,0,-1,2022-06-29 23:16:00,[2.27880861 20.86221446],[7.58228006 9.34216935],12.68220204,78.05825767,0:17:00,0:00:00,0:00:00
1304,1,44,2022-06-29 23:16:00,[3.61134449 17.42305751],[27.86290264 14.90230284],24.3822123,121.9332961,0:18:00,2022-06-29 23:16:18,0:31:39
941,0,-1,2022-06-29 23:17:00,[6.80317876 19.9956593],[2.4031718 13.25501114],8.049621037,25.62405259,0:04:00,0:00:00,0:00:00
1064,1,223,2022-06-29 23:17:00,[4.38063058 28.14192419],[27.52941834 26.62406821],23.19849697,117.4943636,0:05:00,2022-06-29 23:17:41,1:17:41
1284,1,68,2022-06-29 23:17:00,[18.86202045 7.98304106],[1.17019262 13.66700346],18.58247025,100.1842634,0:05:00,2022-06-29 23:20:46,0:31:13
2974,0,-1,2022-06-29 23:17:00,[19.66781854 16.26289528],[22.96495501 25.20231479],9.528081139,29.32020285,0:05:00,0:00:00,0:00:00
965,1,11,2022-06-29 23:17:00,[12.08218454 15.58835027],[29.89578926 4.05651941],21.22045325,110.0766997,0:16:00,2022-06-29 23:17:45,0:32:52
939,0,-1,2022-06-29 23:17:00,[6.61462918 18.76952368],[17.14822948 5.54515194],16.90682535,93.90059506,0:20:00,0:00:00,0:00:00
493,0,-1,2022-06-29 23:18:00,[9.64487104 14.29310959],[6.78086993 19.21428127],5.693894359,19.7347359,0:01:00,0:00:00,0:00:00
2225,0,-1,2022-06-29 23:18:00,[15.4999278 22.08052105],[16.70533239 27.87062657],5.91424739,20.28561847,0:02:00,0:00:00,0:00:00
217,0,-1,2022-06-29 23:18:00,[26.12260351 23.47156452],[17.01048783 22.15347628],9.206954371,28.51738593,0:04:00,0:00:00,0:00:00
1221,0,-1,2022-06-29 23:18:00,[20.78760688 29.62105417],[6.75483073 19.86953741],17.08832601,94.58122252,0:05:00,0:00:00,0:00:00
2666,1,172,2022-06-29 23:18:00,[21.80204509 26.84731928],[20.22598125 6.13400161],20.77319201,108.39947,0:06:00,2022-06-29 23:18:58,1:19:52
2966,0,-1,2022-06-29 23:18:00,[8.87810903 7.34426884],[6.52997628 4.10085223],4.00418265,15.51045662,0:06:00,0:00:00,0:00:00
1526,0,-1,2022-06-29 23:18:00,[13.78038031 24.53890483],[27.89765289 16.35250239],16.31914735,91.69680258,0:10:00,0:00:00,0:00:00
1829,1,174,2022-06-29 23:18:00,[20.41749279 3.6379468],[3.41285876 12.32881824],19.09682761,102.1131035,0:11:00,2022-06-29 23:20:34,0:35:31
2347,1,247,2022-06-29 23:18:00,[1.00253984 24.47462553],[13.51149639 9.75398785],19.31763877,102.9411454,0:15:00,2022-06-29 23:20:31,1:40:04
681,0,-1,2022-06-29 23:18:00,[23.45879931 22.55240977],[24.09006216 15.54024199],7.040524821,23.10131205,0:19:00,0:00:00,0:00:00
1843,1,191,2022-06-29 23:18:00,[4.84913081 27.1754817],[15.4874347 4.61247936],24.9451916,124.0444685,0:20:00,2022-06-29 23:18:12,1:16:31
1734,0,-1,2022-06-29 23:19:00,[23.67121813 10.52926872],[12.13961225 11.81045658],11.60255905,74.00959642,0:01:00,0:00:00,0:00:00
1930,0,-1,2022-06-29 23:19:00,[3.92793756 20.88664308],[6.1822134 13.23689007],7.974990951,25.43747738,0:03:00,0:00:00,0:00:00
601,1,60,2022-06-29 23:19:00,[17.15237949 24.9849113],[27.18261181 0.36470314],26.58496211,130.1936079,0:06:00,2022-06-29 23:19:42,0:14:16
2879,0,-1,2022-06-29 23:19:00,[14.19105375 24.06187678],[23.6685269 22.79991475],9.561121553,29.40280388,0:11:00,0:00:00,0:00:00
933,0,-1,2022-06-29 23:19:00,[13.19566919 19.31869738],[11.42855535 1.63696225],17.76981848,97.13681929,0:12:00,0:00:00,0:00:00
2511,1,6,2022-06-29 23:19:00,[6.43374688 2.22477317],[26.74361619 25.43043594],30.83818373,146.143189,0:20:00,2022-06-29 23:19:29,0:41:52
2215,0,-1,2022-06-29 23:20:00,[20.51098637 0.59049646],[22.0692798 14.61048122],14.10631954,83.39869827,0:03:00,0:00:00,0:00:00
927,0,-1,2022-06-29 23:20:00,[24.85958718 23.5040868],[8.31207749 28.22640509],17.20814827,95.03055603,0:05:00,0:00:00,0:00:00
2428,0,-1,2022-06-29 23:20:00,[28.60307474 1.60633953],[21.27816035 15.96333402],16.1176196,90.9410735,0:11:00,0:00:00,0:00:00
2865,0,-1,2022-06-29 23:20:00,[28.56904154 23.78980954],[17.36101943 19.40416981],12.03551392,75.63317721,0:15:00,0:00:00,0:00:00
1217,0,-1,2022-06-29 23:20:00,[25.34592256 10.79026684],[20.6170303 9.38502593],4.933267073,17.83316768,0:19:00,0:00:00,0:00:00
2356,1,140,2022-06-29 23:21:00,[22.08246433 4.56443661],[27.36688866 26.78387819],22.83919273,116.1469727,0:03:00,2022-06-29 23:21:35,1:02:52
379,0,-1,2022-06-29 23:21:00,[13.20970255 18.45894075],[2.50392255 26.47249105],13.37276014,80.64785054,0:10:00,0:00:00,0:00:00
278,1,110,2022-06-29 23:21:00,[23.42284758 13.79401271],[1.74491387 29.84598952],26.97403881,131.6526455,0:11:00,2022-06-29 23:21:30,0:23:01
498,0,-1,2022-06-29 23:21:00,[16.57502902 15.60509677],[4.28627884 23.26038451],14.47814945,84.79306043,0:11:00,0:00:00,0:00:00
2440,0,-1,2022-06-29 23:21:00,[26.4039406 26.63260528],[28.72990424 26.03116379],2.402465135,13.0,0:13:00,0:00:00,0:00:00
2558,1,50,2022-06-29 23:21:00,[10.90177438 7.66284843],[15.20073603 28.99227888],21.75834724,112.0938022,0:16:00,2022-06-29 23:22:53,0:56:53
1033,1,289,2022-06-29 23:21:00,[21.72087566 27.86423882],[12.91607463 3.57422016],25.83659281,127.387223,0:19:00,2022-06-29 23:21:33,1:35:06
1138,0,-1,2022-06-29 23:22:00,[27.26479493 22.81200202],[20.29195107 9.02898959],15.44642299,88.42408621,0:02:00,0:00:00,0:00:00
1150,0,-1,2022-06-29 23:22:00,[9.13471273 29.48840639],[19.2833224 21.53028473],12.89674294,78.86278604,0:05:00,0:00:00,0:00:00
144,0,-1,2022-06-29 23:22:00,[23.39536185 3.20941916],[22.83083708 16.23799736],13.04080281,79.40301055,0:10:00,0:00:00,0:00:00
2603,1,83,2022-06-29 23:22:00,[28.80756976 7.61008377],[26.24931176 27.72233416],20.27430146,106.5286305,0:11:00,2022-06-29 23:23:22,0:03:36
1914,0,-1,2022-06-29 23:22:00,[7.55444106 29.43088467],[18.41123909 23.80612207],12.22734713,76.35255173,0:12:00,0:00:00,0:00:00
963,1,180,2022-06-29 23:22:00,[24.9783532 24.12496695],[25.99269551 1.78851976],22.35946697,114.3480012,0:13:00,2022-06-29 23:22:29,0:31:50
1933,0,-1,2022-06-29 23:22:00,[24.09226927 12.95415302],[23.57425453 13.87370451],1.055421344,13.0,0:13:00,0:00:00,0:00:00
1576,1,296,2022-06-29 23:22:00,[7.87530871 1.57041535],[6.92937932 24.05741859],22.50688998,114.9008374,0:14:00,2022-06-29 23:22:19,1:16:45
1325,0,-1,2022-06-29 23:22:00,[18.94633136 16.28821333],[3.88141851 11.27463657],15.87726523,90.03974461,0:15:00,0:00:00,0:00:00
1285,0,-1,2022-06-29 23:22:00,[26.72921654 17.08491776],[24.97173125 29.74873029],12.78518292,78.44443597,0:17:00,0:00:00,0:00:00
393,0,-1,2022-06-29 23:23:00,[5.24644312 25.67211777],[6.81538671 25.11123376],1.666185727,13.0,0:03:00,0:00:00,0:00:00
1621,0,-1,2022-06-29 23:23:00,[19.44306382 0.55075152],[19.61982664 18.55755447],18.00767052,98.02876446,0:03:00,0:00:00,0:00:00
1761,0,-1,2022-06-29 23:23:00,[4.94153241 20.67430071],[15.43713349 6.00462634],18.03765473,98.14120524,0:05:00,0:00:00,0:00:00
2918,1,175,2022-06-29 23:23:00,[27.90020159 21.21412554],[9.89136526 11.72251043],20.3570367,106.8388876,0:12:00,2022-06-29 23:23:19,0:56:19
810,0,-1,2022-06-29 23:23:00,[15.94716458 0.97977182],[14.26788575 12.23244315],11.37728392,73.16481469,0:14:00,0:00:00,0:00:00
943,0,-1,2022-06-29 23:23:00,[1.53450617 11.93380323],[15.35122341 14.49882855],14.0527944,83.19797898,0:14:00,0:00:00,0:00:00
1580,1,218,2022-06-29 23:23:00,[28.03232384 1.45392697],[6.30828534 16.97665815],26.69998187,130.624932,0:16:00,2022-06-29 23:23:05,1:13:00
2846,0,-1,2022-06-29 23:24:00,[11.75183291 17.67815284],[8.27057691 5.25672877],12.90003563,78.8751336,0:02:00,0:00:00,0:00:00
626,0,-1,2022-06-29 23:24:00,[7.76134926 13.03209957],[21.70343454 0.27162485],18.90003854,101.3751445,0:03:00,0:00:00,0:00:00
883,0,-1,2022-06-29 23:24:00,[19.85503755 19.01134799],[17.80384148 0.4873033],18.63726475,100.3897428,0:03:00,0:00:00,0:00:00
2223,0,-1,2022-06-29 23:24:00,[10.45433927 5.37539024],[19.41210499 13.92817108],12.38513733,76.94426499,0:03:00,0:00:00,0:00:00
2401,0,-1,2022-06-29 23:24:00,[4.788898 6.155485],[23.65655526 5.01587564],18.90204222,101.3826583,0:07:00,0:00:00,0:00:00
2896,0,-1,2022-06-29 23:24:00,[2.18046468 21.42364582],[21.0855247 18.42130821],19.1419781,102.2824179,0:07:00,0:00:00,0:00:00
2772,0,-1,2022-06-29 23:24:00,[9.86535865 19.60466796],[8.38783112 17.12231225],2.888802083,13.0,0:10:00,0:00:00,0:00:00
2774,1,109,2022-06-29 23:24:00,[13.92799261 27.81524513],[27.0416057 2.6963484],28.33594575,136.7597965,0:10:00,2022-06-29 23:24:34,0:38:30
1401,1,86,2022-06-29 23:24:00,[2.71256933 28.43569702],[7.75671791 10.11637471],19.00107904,101.7540464,0:11:00,2022-06-29 23:32:59,0:10:15
2192,0,-1,2022-06-29 23:24:00,[23.74058171 17.44099672],[23.4235645 5.75320375],11.69209153,74.34534324,0:11:00,0:00:00,0:00:00
650,0,-1,2022-06-29 23:24:00,[16.60113569 15.09397418],[5.81589204 25.76450314],15.17173915,87.39402183,0:14:00,0:00:00,0:00:00
1393,0,-1,2022-06-29 23:24:00,[1.63527832 25.09319212],[15.35815892 15.81022874],16.56776572,92.62912147,0:14:00,0:00:00,0:00:00
2983,0,-1,2022-06-29 23:24:00,[1.61091564 9.40216684],[4.48295706 17.40529109],8.502859502,26.75714875,0:18:00,0:00:00,0:00:00
330,0,-1,2022-06-29 23:24:00,[20.86854439 0.09654791],[18.58768012 10.66479031],10.81157201,71.04339504,0:19:00,0:00:00,0:00:00
2902,0,-1,2022-06-29 23:24:00,[10.55480691 6.97783911],[18.5065735 15.27006551],11.48876018,73.58285067,0:19:00,0:00:00,0:00:00
1613,0,-1,2022-06-29 23:24:00,[27.89611447 14.5139069],[14.7134729 3.59240366],17.11903244,94.69637166,0:20:00,0:00:00,0:00:00
1675,0,-1,2022-06-29 23:25:00,[3.87109227 12.90949284],[8.24115098 26.63254574],14.40206909,84.50775909,0:02:00,0:00:00,0:00:00
67,1,239,2022-06-29 23:25:00,[25.85356863 28.38346386],[11.19927949 8.12234019],25.00522591,124.2695971,0:04:00,2022-06-29 23:27:13,1:14:59
1906,0,-1,2022-06-29 23:25:00,[10.49686391 16.53952172],[10.78629434 3.77407009],12.76873233,78.38274623,0:04:00,0:00:00,0:00:00
1597,1,35,2022-06-29 23:25:00,[4.7211475 0.93204391],[28.40708698 7.22137757],24.50672249,122.4002093,0:05:00,2022-06-29 23:27:46,1:03:45
2973,1,40,2022-06-29 23:25:00,[10.07741535 4.02715257],[2.22517891 29.76515143],26.90914719,131.409302,0:09:00,2022-06-29 23:25:54,0:22:08
2168,0,-1,2022-06-29 23:25:00,[19.91113437 11.43301541],[21.58410694 10.08496016],2.148508828,13.0,0:10:00,0:00:00,0:00:00
1043,0,-1,2022-06-29 23:25:00,[7.04263265 24.56607812],[10.11991827 24.82571082],3.088218886,13.22054722,0:14:00,0:00:00,0:00:00
2804,0,-1,2022-06-29 23:25:00,[17.09113896 6.64780291],[22.69868364 9.28659508],6.197401187,20.99350297,0:16:00,0:00:00,0:00:00
2096,0,-1,2022-06-29 23:25:00,[0.34169004 20.8952155],[11.28125373 28.2782913],13.19787339,79.99202521,0:17:00,0:00:00,0:00:00
2708,0,-1,2022-06-29 23:25:00,[29.38259619 13.93208719],[24.5249477 15.23352561],5.028965191,18.07241298,0:17:00,0:00:00,0:00:00
1966,0,-1,2022-06-29 23:25:00,[29.86812605 7.57989007],[13.10331508 15.6054221],18.58677087,100.2003908,0:20:00,0:00:00,0:00:00
2561,0,-1,2022-06-29 23:26:00,[3.86439221 25.65943393],[17.62245491 26.67277195],13.79533049,82.23248932,0:06:00,0:00:00,0:00:00
846,1,173,2022-06-29 23:26:00,[24.51915937 27.91195261],[2.86082764 13.50175918],26.01416936,128.0531351,0:07:00,2022-06-29 23:26:32,0:43:15
2298,0,-1,2022-06-29 23:26:00,[0.44883595 7.93638859],[15.42092458 17.19447744],17.60328513,96.51231924,0:09:00,0:00:00,0:00:00
1787,0,-1,2022-06-29 23:26:00,[9.07921022 19.8711558],[4.74849152 20.64352978],4.399055126,16.49763782,0:10:00,0:00:00,0:00:00
1732,0,-1,2022-06-29 23:26:00,[19.21449879 7.78347513],[2.53946261 3.57815016],17.197139,94.98927127,0:19:00,0:00:00,0:00:00
194,0,-1,2022-06-29 23:27:00,[13.35915765 15.44452062],[10.77700108 17.78852554],3.487390376,14.21847594,0:03:00,0:00:00,0:00:00
991,0,-1,2022-06-29 23:27:00,[6.93242559 26.92157152],[7.68574543 6.61953179],20.31601113,106.6850417,0:05:00,0:00:00,0:00:00
2769,0,-1,2022-06-29 23:27:00,[9.28708057 18.50652216],[16.0230507 6.54808449],13.72506923,81.9690096,0:05:00,0:00:00,0:00:00
2795,0,-1,2022-06-29 23:27:00,[8.88246267 16.84848479],[21.44567923 21.84313477],13.51965009,81.19868783,0:06:00,0:00:00,0:00:00
1182,0,-1,2022-06-29 23:27:00,[13.18688825 15.31380394],[7.76377225 9.49371393],7.95510119,25.38775298,0:07:00,0:00:00,0:00:00
210,0,-1,2022-06-29 23:27:00,[29.09736138 2.81702147],[20.17806355 13.31250658],13.77349199,82.15059495,0:09:00,0:00:00,0:00:00
1903,0,-1,2022-06-29 23:27:00,[0.47514213 16.73430377],[11.38384142 15.1965],11.01655848,71.81209428,0:09:00,0:00:00,0:00:00
776,1,89,2022-06-29 23:27:00,[28.41484389 26.54565353],[22.17200928 8.32394039],19.26145928,102.7304723,0:15:00,2022-06-29 23:32:57,1:00:36
